Configuration,X-linear Velocity,Y-linear Velocity,Speed,Yaw Rate
'0100000000000000,-0.028912838874400982,0.2055237153472455,0.2075474640547322,-0.807359100819697
'0100000000000001,-0.009147848262889348,0.24311672048424252,0.24328876444957312,-1.062066256869666
'0100000000000010,-0.3271309644548304,0.3542975555388036,0.4822254927835392,-2.3228209243112734
'0100000000000011,-0.37003286546155134,0.3008871779263579,0.4769249614478123,-2.4746505194041326
'0100000000000100,-0.0998580904714298,0.11346425779525177,0.1511481956801055,-0.9059763270359893
'0100000000000101,-0.3023289625559906,0.27696053704141643,0.4100121238344567,-2.0539645486156863
'0100000000000110,-0.20009825158842565,0.20613151239374106,0.2872795398933987,-1.2495559522184991
'0100000000000111,-0.20696008383230122,0.32592451840234443,0.3860824108740794,-1.6923626211454093
'0100000000001000,-0.11558664034133405,0.23979878849736042,0.26620242373919806,-1.3506226782072932
'0100000000001001,-0.03947663167024311,0.04127523647939141,0.057114371876654225,-0.41196511433085037
'0100000000001010,-0.22755934077731285,0.3881798462586416,0.449963161724705,-1.987020073441948
'0100000000001011,-0.19029914723473523,0.20306002755046537,0.27829326376238644,-0.8563055819486259
'0100000000001100,-0.10203261965634734,0.17327385372707507,0.20108327643670257,-1.240959888504924
'0100000000001101,-0.21098040135016885,0.3487923137014555,0.40763808449455086,-1.8167208381031716
'0100000000001110,-0.17812137441384202,0.20827612094149794,0.2740550432591607,-1.3115194331274695
'0100000000001111,-0.16472550525700086,0.19893358693202076,0.25828101683756555,-1.2894788542306475
'0100000000010000,-0.03283212786175194,0.07540278439721895,0.08224067433347215,-0.6233487726346845
'0100000000010001,-0.04484534295083233,0.0930588771888204,0.10330081998183815,-0.7660882136619283
'0100000000010010,-0.24713712320468026,0.30765503910016273,0.3946243540028246,-1.9134685973968941
'0100000000010011,-0.1775732844721524,0.10605212613042239,0.20683166333497705,-1.0582755535613453
'0100000000010100,-0.06511114605298711,0.18089499714646917,0.19225623873623596,-1.1642565642981622
'0100000000010101,-0.07624397561962666,0.18457232650916952,0.19969999382759168,-1.1289716929209117
'0100000000010110,-0.21850651475968744,0.30516704057753535,0.375329866198933,-1.937919113381812
'0100000000010111,-0.22318735368903792,0.25772204032066737,0.3409299721883483,-1.5922867330031165
'0100000000011000,-0.03458335841340184,0.05555775070828669,0.06544279657017205,-0.5371630908145812
'0100000000011001,-0.040143414525817975,0.0574473584625939,0.07008346980699412,-0.38850063106003896
'0100000000011010,-0.2692452156863487,0.387987174307752,0.4722573810755669,-2.2552520959161466
'0100000000011011,-0.1963007315132757,0.37357935078469134,0.42201364189257895,-1.7574415251119602
'0100000000011100,-0.08605089847008819,0.1561648570857033,0.17830372892512428,-0.9898033263048854
'0100000000011101,-0.1085920045682282,0.21575872455661146,0.24154520000559296,-1.2711738757399729
'0100000000011110,-0.20002488570932805,0.35638270934590194,0.4086790879606532,-2.067300156188558
'0100000000011111,-0.2021064253348896,0.3000770334650062,0.3617916988194974,-1.6327879323902008
'0100000000100000,-0.025666126070235138,0.26246199632036415,0.2637139614398214,-1.4619461213803286
'0100000000100001,-0.043392732401067065,0.2428283161171612,0.24667492880397868,-1.2417854543410436
'0100000000100010,-0.5628392725121498,0.20692162454123922,0.5997306591170765,-2.935073261166137
'0100000000100011,-0.5641980944735481,0.31136084300677297,0.644411004939874,-2.80845189518897
'0100000000100100,-0.12905998911067199,0.25450713356303883,0.2853600801085477,-1.350354558100951
'0100000000100101,-0.15091884100071087,0.2931415844716839,0.3297097640142026,-1.5989699572249616
'0100000000100110,-0.3082073407190286,0.15627863727058455,0.3455644330491797,-1.3613964139593375
'0100000000100111,-0.27656371134839086,0.19271350669870005,0.33708453800103644,-1.4100223524597209
'0100000000101000,-0.16130602858058204,0.2461079268779296,0.294259659013646,-1.4309940379718908
'0100000000101001,-0.1979381803891614,0.27811055877076496,0.3413575936828446,-1.6251234537086372
'0100000000101010,-0.24499061495730573,0.21466354134026497,0.3257312406714632,-1.4662698418800588
'0100000000101011,-0.24499061495730573,0.21466354134026497,0.3257312406714632,-1.4662698418800588
'0100000000101100,-0.21842413883352177,0.2545301274894829,0.3354022815177416,-1.4759833237447133
'0100000000101101,-0.10662203953671355,0.17767198588119668,0.2072097812472672,-1.286199447701405
'0100000000101110,-0.22497708324577068,0.47364470918807333,0.5243605812097912,-2.4490115128800722
'0100000000101111,-0.3678572101492729,0.33909560062387234,0.5003046616196273,-2.4678593652225165
'0100000000110000,-0.021514302453558225,0.1007819126969864,0.10305270078646822,-0.5226663938358928
