Configuration,X-linear Velocity,Y-linear Velocity,Speed,Yaw Rate
'0010000000000000,-0.04495960165254316,0.16251764093436055,0.16862191256298262,-0.9394191157737487
'0010000000000001,-0.029159901413505374,0.06525241768068492,0.07147151794921555,-0.3988637276406428
'0010000000000010,-0.5523393065013819,0.09798778770291124,0.5609637516477894,-1.9031315020694042
'0010000000000011,-0.42308104904390775,0.10421279540410247,0.43572684929078837,-1.5597846325836728
'0010000000000100,-0.05314221182657965,0.3134996728938833,0.3179719328835801,-0.87144428997734
'0010000000000101,-0.23395961049165623,0.07213056331248073,0.24482630070526587,-1.0450642112833715
'0010000000000110,-0.42626818598918753,0.2728943024425228,0.5061382049479178,-1.2917186400326097
'0010000000000111,-0.4606313322704326,0.46938624522324324,0.657650875903387,-2.0034161720750054
'0010000000001000,-0.21959020438443172,0.1447138819046548,0.26298662633837183,-0.9130428909488348
'0010000000001001,-0.13936600230589855,0.09568882252773163,0.1690539372017893,-0.7340691021856391
'0010000000001010,-0.3664278603703481,0.1816430533625071,0.40897889691613437,-1.1371616140305754
'0010000000001011,-0.4532552955553228,0.18011365454531522,0.4877307905069508,-1.7528189038350757
'0010000000001100,-0.35885349899684765,0.40031090361832483,0.5376101325106996,-2.173768591707752
'0010000000001101,-0.2337953034697115,0.23952382404226133,0.3347118945226896,-1.1068413008969606
'0010000000001110,-0.41293074575339056,0.2574074991406189,0.48659061078717863,-1.836027524821866
'0010000000001111,-0.4449207957697011,0.24342514529351886,0.5071590714221585,-1.3194493822252042
'0010000000010000,-0.10430937502444666,0.1363023224037284,0.17163556978179173,-0.6839226152551748
'0010000000010001,-0.0339290631286375,-0.03453351852745454,0.04841237511687626,-0.41946106449745213
'0010000000010010,-0.4603663410348606,0.08303087225289939,0.4677941987236563,-1.2175557395733212
'0010000000010011,-0.4678735683411164,0.017188040602028817,0.4681978364783188,-1.2380670331278505
'0010000000010100,-0.19486305502842874,0.22827083341425033,0.3001319437100724,-1.0183348480519336
'0010000000010101,-0.16407889791835703,0.19899260972086358,0.25791464869829833,-0.8106916161024414
'0010000000010110,-0.47407646632868167,0.40716044193601714,0.6249226236086712,-1.8471334707446052
'0010000000010111,-0.4739568963668542,0.42202384420495276,0.6346174461887937,-1.6789142506177188
'0010000000011000,-0.1571358756825594,0.2417713120410571,0.28834883520622784,-1.1295028180151274
'0010000000011001,-0.19176364399736842,0.23060799715507768,0.29992225233097536,-1.1527147920903682
'0010000000011010,-0.38154238900320087,0.126599357159565,0.4019979492422105,-1.1923076001842847
'0010000000011011,-0.38849212593949706,0.3383968664931712,0.5152073246081259,-1.63906930003996
'0010000000011100,-0.2406978543054296,0.2526951592081191,0.3489847468308263,-1.2418493273470321
'0010000000011101,-0.2166644086346985,0.18189191758098758,0.28289245231981086,-1.268411600530276
'0010000000011110,-0.3744732586073546,0.012054293279778219,0.37466722502508804,-0.8267090388261493
'0010000000011111,-0.42357455544440076,0.4742201595356366,0.635846027138465,-2.0891591415494326
'0010000000100000,-0.07376319905943782,0.12067278257503941,0.14143172128688508,-0.6269530149146325
'0010000000100001,-0.10832506824954091,0.263011016471482,0.2844452762820737,-1.3477132657103374
'0010000000100010,-0.5141808544189391,-0.03141987567939788,0.5151517092416864,-1.0822022478601085
'0010000000100011,-0.5695672480225843,0.06574896225913676,0.5733905216977148,-1.5886034387688501
'0010000000100100,-0.26878346670402703,0.3281396379754537,0.4241699824635529,-1.6179580131974514
'0010000000100101,-0.2416008675668923,0.22073715771467753,0.3272550617380414,-1.297650044948809
'0010000000100110,-0.4653363422237174,0.11216520488104866,0.4786641962843062,-1.2739070721743504
'0010000000100111,-0.4598616545431621,0.04902276095147712,0.462467795447055,-0.8480127781493644
'0010000000101000,-0.19485566478642138,0.11519647761027366,0.22636031723374314,-0.714983658861333
'0010000000101001,-0.21689594631664025,0.17735705154134107,0.28017740974676136,-1.2455242744809853
'0010000000101010,-0.43017010402555944,0.1258638652777552,0.4482053453795516,-0.7750160325906753
'0010000000101011,-0.5219551467592244,0.1221399937829469,0.536055364689315,-1.4013208722705826
'0010000000101100,-0.2808179555274901,0.4334545611642277,0.5164703223204605,-1.9981721829351726
'0010000000101101,-0.24766165309744884,0.15408343863121798,0.29168135877146323,-0.8827382205739753
'0010000000101110,-0.5141356488808261,0.3065232294950864,0.5985754189115567,-1.5533135978277024
'0010000000101111,-0.5253127855731154,0.2742871014730703,0.5926465991991107,-1.4004827031306746
'0010000000110000,-0.04041057677979885,0.04515170474794682,0.06059448240834175,-0.3441299885295005
'0010000000110001,-0.06692811696836816,0.10918604822729991,0.1280662564322483,-0.38449952110622154
'0010000000110010,-0.510830465981994,0.17785633990142585,0.5409073207797106,-1.319534071304313
'0010000000110011,-0.4679320980249876,0.1086162690960712,0.48037304778656664,-0.9531090240397305
'0010000000110100,-0.17231534064328516,0.27670064844212516,0.3259690567177716,-1.822696958151271
'0010000000110101,-0.17359354440808855,0.2685499365875536,0.3197714607891557,-1.4429116920652152
'0010000000110110,-0.5820936992987333,0.2928012988689235,0.651587305293788,-1.689485823063452
'0010000000110111,-0.5828678097535522,0.06639820704629207,0.5866379614441191,-1.0571870173001396
'0010000000111000,-0.19995663041734593,0.16035112728975057,0.25631079249651667,-1.2787075754120618
'0010000000111001,-0.18962295999502615,0.26797859455211487,0.32828249208370736,-1.640102204584076
'0010000000111010,-0.49459820976859853,0.3158619656015107,0.5868529206318491,-1.5899067076695832
'0010000000111011,-0.4879792204159224,0.2888052326061454,0.5670380961909582,-1.2636333371032251
'0010000000111100,-0.25516854602141736,0.3497974679565014,0.4329772025181868,-1.372135677085939
'0010000000111101,-0.25321132331174,0.34354060370406825,0.42677409975313413,-1.9213705488350648
'0010000000111110,-0.5404316246893339,0.336340902399843,0.6365468967525408,-1.7697102984986746
'0010000000111111,-0.46806010992133146,0.34923663888444834,0.5839918914707669,-1.763098207243929
'0010000001000000,0.035924377077352805,0.0662224129529747,0.07533902606279694,-0.31546826160938013
'0010000001000001,0.030344099157429937,0.06670381573671305,0.07328139876771869,-0.32813707000209574
'0010000001000010,-0.6471394940555256,0.20178150562975905,0.6779314294767701,-3.091993986338862
'0010000001000011,-0.6767839193105842,0.08777056536262137,0.682452557963508,-1.5752340404951009
'0010000001000100,-0.3238644683276389,0.2273522366404866,0.3956984187924517,-1.3764301738917715
'0010000001000101,-0.26821843017217173,0.25487833280261596,0.370005617137759,-1.500475610509777
'0010000001000110,-0.49645590755309815,0.05731274933111158,0.49975320254850325,-1.0811778590578913
'0010000001000111,-0.4958504170001142,0.08979232390167836,0.5039163058938644,-1.7576203032920172
'0010000001001000,-0.21150183553413734,0.12288374428935248,0.24460984017855772,-0.8862405441982856
'0010000001001001,-0.18819238916034683,0.1061961250933394,0.21608795399198336,-0.6273023406947819
'0010000001001010,-0.5877595660367229,0.2479991953320729,0.6379382104256939,-1.7748735795952577
'0010000001001011,-0.5075892270181906,0.21655402095225207,0.5518536831889761,-1.7065232980268485
'0010000001001100,-0.29730329429361024,0.1820284805152604,0.34860237692361506,-1.0696210023975752
'0010000001001101,-0.35583752472980384,0.08212137048814964,0.3651915292066398,-1.044082779898484
'0010000001001110,-0.5512085862394537,0.20061436766972773,0.5865811628136597,-1.5098786538840812
'0010000001001111,-0.577384941158243,0.23458769073431615,0.623221506575187,-1.3248078395607543
