Configuration,X-linear Velocity,Y-linear Velocity,Speed,Yaw Rate
'1111000000000000,0.015018155149905484,0.10136179572429108,0.10246832990948664,-0.8224644142455257
'1111000000000001,0.013890907612938461,0.06498592852764208,0.06645395565577003,-0.9176972233428861
'1111000000000010,-0.2727860367249076,0.4445876576263304,0.5216059225614769,-1.7005093708359227
'1111000000000011,-0.33058703073788837,-0.1024115296836773,0.34617806195683193,-0.9281638578738947
'1111000000000100,-0.20710345638866626,0.07617574728907861,0.22066858352652696,-1.5779879481662875
'1111000000000101,-0.07780152499064552,0.15900362090115214,0.17701759450310978,-0.8698748651196283
'1111000000000110,-0.36632277112444706,0.4617497683308804,0.5894112365825454,-2.4591608992348353
'1111000000000111,-0.31878679388103154,0.1516512760429097,0.3532859398507406,-1.0998434044247565
'1111000000001000,-0.12679625891321483,0.21622744175864483,0.2506623184843916,-1.6959033250644509
'1111000000001001,-0.08588643765611853,0.09020259540007725,0.12455115022038309,-0.6080672049123367
'1111000000001010,-0.36957677017276197,0.6883883735989523,0.7813229448184045,-2.760596820807258
'1111000000001011,-0.28977030133962706,0.5338668898890317,0.6074378062115556,-3.1194365535138537
'1111000000001100,-0.18597293153636188,0.28871938850228895,0.3434309491814098,-1.5232166898685129
'1111000000001101,-0.17695977596355372,0.4164672782979965,0.452503875691824,-2.749513887832601
'1111000000001110,-0.3351154468313203,0.5960572225684933,0.6838031276984377,-2.5922423070320746
'1111000000001111,-0.29802418698037236,0.5628047562815157,0.6369878576249788,-2.5028821819669367
'1111000000010000,-0.046188539547685245,0.14139279580406258,0.14874576932671166,-0.8684321460335677
'1111000000010001,-0.08922212094538426,0.19120631820661793,0.21099868033069855,-0.9847157985365581
'1111000000010010,-0.4444344769226101,0.2185443768387992,0.49527335096834635,-1.872882996676868
'1111000000010011,-0.35265669268753636,0.54784107231589,0.6515340899608473,-3.7187271407994826
'1111000000010100,-0.10711918487307417,0.17824027137725582,0.20795219993484845,-1.6444096081206538
'1111000000010101,-0.09550334096366314,-0.048379724170595065,0.1070584029549297,-0.5628719165545488
'1111000000010110,-0.31289708958097695,0.26393308090851053,0.4094961930284057,-1.5408919743092007
'1111000000010111,-0.26103135206629796,0.22594032271311335,0.3452391928522454,-1.8667931695010902
'1111000000011000,-0.1483142975907838,0.30185873469148927,0.3363269679063372,-1.6623187113915001
'1111000000011001,-0.1483142975907838,0.30185873469148927,0.3363269679063372,-1.6623187113915001
'1111000000011010,-0.2856627776573207,0.4209393760763249,0.5087171958740423,-2.233902515179401
'1111000000011011,-0.2629585246231991,0.2817804243140913,0.3854185020505938,-2.4102836618860373
'1111000000011100,-0.19054754606897029,0.3144619874014985,0.3676883313379548,-2.184894455202277
'1111000000011101,-0.19425551335736738,0.34223428583678606,0.393521932682331,-2.4057456661309895
'1111000000011110,-0.3243057743036581,0.358551281132767,0.4834597208903664,-2.4741525584544375
'1111000000011111,-0.32638301380844004,0.46395934141855705,0.5672602087265776,-3.0813815566863383
'1111000000100000,-0.0007662626937480772,0.10993826634697718,0.10994097495509457,-0.7942938935489121
