Configuration,X-linear Velocity,Y-linear Velocity,Speed,Yaw Rate
'1101000000000000,-0.0555315150942233,0.1353956083899709,0.14634110818057158,-0.8374326308444655
'1101000000000001,0.0007957983638475269,0.12386539821402162,0.1238679545850144,-0.9359992565015741
'1101000000000010,-0.20052799529263918,0.29899816631947385,0.36001581132044813,-1.6545782872810346
'1101000000000011,-0.3188300772716305,0.03830864983911589,0.3211262163068257,-1.2247566873711688
'1101000000000100,-0.2856879923336631,-0.019007483725787925,0.28632174348562645,-2.194900669495156
'1101000000000101,-0.271789217835852,0.15487681478375007,0.3128197678593711,-1.8122976240265474
'1101000000000110,-0.23351287169774204,0.09886178380515634,0.2535782270914995,-1.9798205575386738
'1101000000000111,-0.23523557374943407,0.3481450886722345,0.42016756268360655,-2.0200603819371423
'1101000000001000,-0.08391593299035534,0.1786268652867998,0.197356126940157,-1.606355656809248
'1101000000001001,-0.06977672221277993,0.1510416126289936,0.16638016625041407,-0.9471263978681628
'1101000000001010,-0.2826261182184349,0.41106833978625235,0.49885339440268045,-2.820420199953062
'1101000000001011,-0.12588104409471293,0.10100765228710239,0.16139573446899186,-1.7937895940103867
'1101000000001100,-0.13141697970744406,0.1605305563972229,0.20746200181571697,-1.1201034099158378
'1101000000001101,-0.11677990671426572,0.228577679021748,0.25668132474760474,-1.5646387494920395
'1101000000001110,-0.216365746487384,0.37807206874216576,0.43560604515677176,-1.9291697587915684
'1101000000001111,-0.22608472961867923,0.277435525591979,0.3578893346669778,-3.0447392341047945
'1101000000010000,-0.00800619439242623,0.09565391129291373,0.09598838487593603,-0.7088430125091373
'1101000000010001,-0.027363428183110442,0.1326529160527141,0.1354457579411295,-1.4302756209690135
'1101000000010010,-0.2573177101886757,0.27736994255119674,0.3783470484370468,-1.7443904622810005
'1101000000010011,-0.3221618473527684,-0.012642024831488775,0.3224098336789939,-1.168898771709976
'1101000000010100,-0.12714043899647604,0.26960839508525897,0.2980828380610855,-1.9069409927703693
'1101000000010101,-0.06688214381107675,0.20234185731612214,0.2133233435293381,-1.3538553984893067
'1101000000010110,-0.23486110525254708,0.2231253795484635,0.3239517467856291,-1.7058020946763233
