Configuration,X-linear Velocity,Y-linear Velocity,Speed,Yaw Rate
'1010000000000000,-0.0016639326430517077,-0.003954561647078377,0.004290364939565513,-0.7777150360556563
'1010000000000001,-0.03525823768663768,0.25124347496047034,0.2537053941831467,-1.693462303610647
'1010000000000010,-0.20439144371002424,0.030331565873843305,0.20662978520236874,-0.7922452928969111
'1010000000000011,-0.4281120615181336,0.04797254602932395,0.43081222002580083,-2.0465397938634777
'1010000000000100,-0.19986322931399625,0.16810451522875747,0.26115985216687837,-1.220777372865988
'1010000000000101,-0.07556189350799986,-0.005096032801907565,0.07573370490471697,-0.4662995792742396
'1010000000000110,-0.19116638449359225,0.14546663109255467,0.24022147769981178,-2.836285586578456
'1010000000000111,-0.2822835881444401,0.38546029817118116,0.47776946920840824,-1.309147691621444
'1010000000001000,-0.05135938547790116,0.12199428592884566,0.13236461876254213,-1.5249254347124275
'1010000000001001,-0.07542936963215885,0.256446911487168,0.26730995117330647,-1.5283704845843311
'1010000000001010,-0.23684135856302035,0.2661451996269211,0.3562682930416695,-2.4470907461580844
'1010000000001011,-0.23985243535203937,0.2584056864312304,0.3525658660870987,-3.1880809576493303
'1010000000001100,-0.116133032442538,0.12049749314711192,0.16735150825581152,-1.3418252040926655
'1010000000001101,-0.107772849752605,0.10976319620340481,0.15382765156975925,-1.070754217223781
'1010000000001110,-0.1895767837736232,0.09849700723758799,0.21363759155458123,-0.9739748352393998
'1010000000001111,-0.15689989237070298,0.11285635828155917,0.19327221014246815,-2.2162515663424567
'1010000000010000,-0.043498220683978864,0.14421633634211004,0.1506334852678054,-1.2744375276410485
'1010000000010001,0.016762558143842973,0.025537335070226534,0.030547326968400932,-0.562998784621013
'1010000000010010,-0.4050053233895478,0.16247643533909004,0.4363804713177472,-2.3208472564972715
'1010000000010011,-0.23784534335288524,0.21178926542010795,0.3184730762896652,-1.5171500811792213
'1010000000010100,-0.13014316184556565,0.19735462218118607,0.23640238896348303,-1.4109153173852897
'1010000000010101,-0.11519675921487649,0.18877853559694047,0.2211506970177866,-0.8052750875032184
'1010000000010110,-0.2623668955972721,0.26051000252324186,0.36973217658038,-3.2425857761596357
'1010000000010111,-0.2005279010702718,0.25498083257427695,0.3243866073323955,-2.7533119593190754
'1010000000011000,-0.0885335997763763,0.23110966328897017,0.24748713010380552,-1.9004624252167712
'1010000000011001,-0.03911170112319833,0.0379025552873756,0.054464018295800526,-1.0192363827584006
'1010000000011010,-0.21917942281965125,0.19531833725936118,0.293579414641716,-1.3582194981566973
'1010000000011011,-0.24796815422038093,0.2956401594260934,0.3858643680384127,-2.2085313090530017
'1010000000011100,-0.11080558430239787,0.19473912966979076,0.22405625948901234,-1.717687570847651
'1010000000011101,-0.1053930820979404,0.07197466383815132,0.12762471031253936,-1.5607190278100744
'1010000000011110,-0.3451287412889802,0.13299538699640315,0.36986704759416694,-1.3344073335236522
'1010000000011111,-0.2271108066803611,0.27503374739854947,0.3566831825040367,-2.7772676422432867
'1010000000100000,0.011406070403454975,0.1441737928610262,0.14462428379275047,-0.9292358775536438
'1010000000100001,0.031081426995198613,0.019703906748847116,0.03680080237822519,-0.5540696094412407
'1010000000100010,-0.35094922923167526,0.042347924262851645,0.3534950313564713,-1.401835817358854
'1010000000100011,-0.5929994945092982,-0.010476254112755785,0.5930921230367882,-2.1408358513490833
'1010000000100100,-0.07478955386029364,0.05628456330443564,0.09360250869066442,-0.49379239145886883
'1010000000100101,-0.14105211430480097,0.10639407016314208,0.17667879714264612,-1.0783641477643513
'1010000000100110,-0.25965121009916703,0.17478842753322324,0.3130011913008746,-1.2114531570212477
'1010000000100111,-0.2564757100864877,0.24267105498728603,0.35308522804334,-2.9930727579608636
'1010000000101000,-0.11272997070551845,0.22142594502049553,0.2484703112501328,-1.3601894591327959
'1010000000101001,-0.10454693435697289,0.22802789639387472,0.2508521138460106,-1.2832036632560482
'1010000000101010,-0.4918845384243832,0.25861727522547723,0.5557277178808963,-2.2235120353454167
'1010000000101011,-0.3726325347895822,0.3525638967301889,0.5129876447712612,-1.7714099875761673
'1010000000101100,-0.1362958395587528,0.2516830077162028,0.2862184614450968,-2.2737598294965293
'1010000000101101,-0.20938508139915923,0.16181828845372417,0.2646266630489276,-1.6919996402601938
'1010000000101110,-0.3340813061948783,0.1546881764303105,0.36815613429360994,-2.378584436715055
'1010000000101111,-0.3155476710951487,0.2455591750684403,0.3998370205886333,-1.848019664816123
'1010000000110000,0.006167967004808646,0.050099489194481525,0.050477746660268,-0.770494051792171
'1010000000110001,0.011196910886720148,0.1105999855883369,0.11116531684973728,-1.089882106631746
'1010000000110010,-0.421310185978292,0.161766165177049,0.4512987585699773,-1.4863909429262099
'1010000000110011,-0.24263661168703812,0.335394125680699,0.4139586948047744,-2.561770873366128
'1010000000110100,-0.10557048821883834,0.16864426068050464,0.19896234528560042,-1.959385485470312
'1010000000110101,-0.1396685803666646,0.3754833589084097,0.40061835409692254,-2.3963650987531535
'1010000000110110,-0.5515542797137938,0.38256560105244647,0.6712440614308428,-2.690626192958199
'1010000000110111,-0.4865348549404163,0.08085789161749078,0.4932109409585024,-1.1762644381756937
'1010000000111000,-0.08156694942467971,0.22271599409245812,0.23718259060575944,-1.7127861111438223
'1010000000111001,-0.05725795600362832,0.21231113594008158,0.21989655604169808,-1.9149198584879639
'1010000000111010,-0.3756117764378343,0.37970264139046495,0.5340957809899348,-2.7550715102713133
'1010000000111011,-0.5183776850517422,0.5446175013661835,0.7518800750909836,-2.6593388874798882
'1010000000111100,-0.1949815712818801,0.1833189644843337,0.2676259627045394,-2.412084062984254
'1010000000111101,-0.1798826753251208,0.23707560717985268,0.2975947449349658,-2.419412059136897
'1010000000111110,-0.29993298420472797,0.34532921779594716,0.4573982372103675,-2.1986618523774353
