Configuration,X-linear Velocity,Y-linear Velocity,Speed,Yaw Rate
'0110000000000000,-0.006944025654908717,0.12130446167621782,0.12150305320816873,-0.8103695854971306
'0110000000000001,-0.019681687149993604,0.11896100210226952,0.12057814408630474,-0.80205855763679
'0110000000000010,-0.2890099056584975,0.4309266936973047,0.5188685199352486,-2.41836583733454
'0110000000000011,-0.3076128023120308,0.3941929807235683,0.5000137420645772,-2.2959306619546873
'0110000000000100,-0.18715295154312292,0.08156621556532835,0.20422517444775337,-1.1482640778185031
'0110000000000101,-0.10708692375273321,0.06616472689963025,0.12587844221011107,-1.016378549997855
'0110000000000110,-0.29542665355161296,0.5145665796933122,0.5933435153093627,-2.527475485761957
'0110000000000111,-0.29004220348446463,0.39052279454562017,0.48644894517016407,-2.0620232641725194
'0110000000001000,-0.10010085070361344,0.10985280600125326,0.14861971372879804,-0.8443006318487221
'0110000000001001,-0.04221413195284394,0.09019496635186244,0.09958496358801067,-0.6626827922712636
'0110000000001010,-0.1989087011268186,0.10029922309863006,0.22276586502938345,-0.9410413166291345
'0110000000001011,-0.2532591654990462,0.2978731636671202,0.39098418949157476,-1.73886561617026
'0110000000001100,-0.14635026675052815,0.37164921652971866,0.39942651535121393,-1.999144389719751
'0110000000001101,-0.12197306652800616,0.2677310385582609,0.2942062926565602,-1.5104264431287415
'0110000000001110,-0.29293170254925976,0.4608580674947839,0.546076131402303,-2.71006629940533
'0110000000001111,-0.2834290259207783,0.36162493695355297,0.45946129043959577,-1.999053432079379
'0110000000010000,-0.045242797561587667,0.09461380683588574,0.10487460703891179,-0.6238671118940373
'0110000000010001,-0.037197922952943566,0.10162203938689054,0.10821610056438098,-0.6984928551142071
'0110000000010010,-0.20848099178680388,0.05639267327653259,0.21597340623284142,-0.8910312968102099
'0110000000010011,-0.24469747802406397,0.042345984222842956,0.24833452934800831,-0.9894435133673699
'0110000000010100,-0.13870702671664328,0.13309345544831958,0.1922329502462852,-1.0439144869385808
'0110000000010101,-0.07830116703971703,0.13126854352456135,0.15284800505805798,-1.0245451666441
'0110000000010110,-0.3489271139429666,0.6405519006716416,0.7294222849241971,-3.6814339194443932
'0110000000010111,-0.33636278268092373,0.5324099190919347,0.6297620986570531,-2.677401852501178
