pos_x,pos_y,pos_z,orn_x,orn_y,orn_z,orn_w
1.864508224204764e-05,4.140039920230185e-21,4.140039920230185e-21,-0.5,0.4999999999999999,-0.5,0.5000000000000001
3.4096696902362024e-06,-3.750859598148492e-05,0.004864365256020647,-0.49978253125539834,0.500094307316795,-0.49990701956387135,0.5002160303629316
-9.79935533930936e-06,0.0004686425273568465,0.00972483376271846,-0.497014057220839,0.5028575733672949,-0.5023581722497228,0.4977424581105715
1.642916729345141e-05,0.0014604457313793287,0.014576300033669665,-0.49211674269843175,0.5076736905260215,-0.506865432443598,0.49312875488794955
0.00012573321814704047,0.0028360369373977724,0.019420551037861337,-0.48595312433426824,0.5136151382768457,-0.512500438920479,0.48722925896228414
0.0003093207502798368,0.004480917391919291,0.02425650834834074,-0.4794947166748706,0.5197021098331615,-0.5182839546246151,0.4810158792540183
0.000517917416036017,0.006298135133949448,0.029084961381141257,-0.47352817041225664,0.5252030090593086,-0.5234894726030344,0.4752805941492515
0.0007112849589193434,0.008224043925218591,0.033904999564320616,-0.4685210602805742,0.5297354422275611,-0.527735093097514,0.47049340998030464
0.0008949851649000132,0.010231635595760909,0.03871641419327368,-0.46450060708181024,0.5333242343626604,-0.5310458181665386,0.4666848894810541
0.0011104971375335215,0.01231236575207554,0.04351890997343643,-0.4611982254093458,0.5362400878726171,-0.5336953440241039,0.4635860705463785
0.0014048589260786388,0.014472933373223893,0.04831252439423711,-0.458137749490064,0.538915490589716,-0.5361130144309307,0.46071979798181667
0.0017945100005839053,0.016726709898923796,0.053097291385573384,-0.45481946661124995,0.5417818339336492,-0.538729237460726,0.45758333220948355
0.002255215636431191,0.019079003089501976,0.057873280055378784,-0.4509322507968486,0.5450924744022384,-0.5417943629747949,0.4538647020754855
0.0027510514534834405,0.021523797710715966,0.06264047624396187,-0.44638892582861756,0.5488998819803051,-0.5453599373608629,0.44947567807539474
0.003259062911476525,0.02403576937603532,0.0673987191873467,-0.44138502000866914,0.5530202228061118,-0.5492427938546639,0.4446124724725435
0.0037707863541054567,0.026573840323749685,0.07214767936798366,-0.43629488691250407,0.557137186536324,-0.553128716732254,0.4396516231728531
0.004284368002244532,0.029092917521228123,0.07688690956138407,-0.4315677422711477,0.5608974362700158,-0.5566676894179403,0.4350453233570029
0.004794127641472486,0.031556367777323555,0.08161598062386854,-0.4275958798450038,0.5640143688254593,-0.5595758970736319,0.43118948353622444
0.005286298770208375,0.03394424399374335,0.08633453630511972,-0.424614193405103,0.5663341869745893,-0.5617018428163579,0.42832162588348527
0.0057515245872340436,0.03625857187956237,0.09104244300823189,-0.422623395680075,0.5678804508670884,-0.5630688828209539,0.42644424271597103
0.006191782380153258,0.038510371266948895,0.09573963894479418,-0.4215160854456714,0.5687496648573951,-0.563773094163953,0.42545024001868986
0.00662880352233381,0.04072042827768972,0.10042619606499736,-0.42107653955287966,0.569111718447094,-0.5639828598556177,0.42512319808903254
0.007098266383891735,0.0429158626269296,0.10510226014175172,-0.42098335528470754,0.5692107479482841,-0.5639402316130734,0.42513945260535146
0.0076367002585203255,0.04512892719316825,0.10976804729363204,-0.4208718420505433,0.5693217351461147,-0.5639177043284552,0.42513112942258735
0.008267418905968021,0.04739457111420962,0.11442386375514321,-0.42037998529823395,0.5697174495481772,-0.5641848316488314,0.4247330589656951
0.008994830863727647,0.04974543057510268,0.11907001045543593,-0.4191993808820971,0.5706280748226797,-0.5649689511555588,0.4236337610748426
0.009812390659471515,0.052203098928486194,0.12370669887896318,-0.41711056977843664,0.5722108533542161,-0.5664251222539874,0.4216113053065623
0.010714736717381289,0.05476618021175495,0.1283339092626238,-0.4141058017766727,0.5744565783493928,-0.5685437133468018,0.41865746206157206
0.011703568419935653,0.05741814291994616,0.13295145075448817,-0.410287318137447,0.5772693230209998,-0.57122940628896,0.4148751747998672
0.012778125795561614,0.060128108014798835,0.13755896630792777,-0.4059079759231176,0.580444278439491,-0.5742792606075479,0.4105197748524479
0.013926860844968246,0.06285926980197293,0.14215602675076744,-0.4012980115008941,0.5837309246067095,-0.5774451334592124,0.40592515500704873
0.01512657317792205,0.06557687514495987,0.1467422188423921,-0.39678620605888754,0.5868946777352712,-0.5804946807994706,0.4014240519586825
0.016351314924584776,0.06825377227832344,0.15131720233213386,-0.3926785470006646,0.5897313549141054,-0.5832257432595601,0.39732633962015906
0.017585021009629446,0.07087099357107168,0.1558807171449179,-0.3891738160754159,0.5921203163047883,-0.5855189082952577,0.39383356881955284
0.018830491243235468,0.07342191039120267,0.16043264617278497,-0.3862741396413528,0.5940761178520534,-0.5873884198271643,0.3909484614308041
0.020098298497005965,0.07590397285707431,0.16497292512659037,-0.3838782299232708,0.5956786136413346,-0.5889130268173394,0.38856909383808935
0.021399586591352646,0.07832361957268548,0.1695016032256479,-0.3817577779265557,0.5970861966785617,-0.5902490002607357,0.3864649924892431
0.022737557089548253,0.08069415816501503,0.1740188184707151,-0.37962031909449473,0.5984932642329118,-0.5915880718623444,0.3843407072229296
0.024105324450114686,0.08302987861911994,0.17852473062826116,-0.3771977185826815,0.6000724230372443,-0.5931003783935684,0.3819252667154095
0.02548779351165564,0.08533352294777911,0.18301936895242468,-0.3743854116697801,0.6018855808913579,-0.5948467266074321,0.37911302125928725
0.026873015510498397,0.08759934963603389,0.18750266414020184,-0.3712039770128396,0.6039122509057419,-0.5968065270829377,0.3759249524665986
0.028251751726845582,0.08980805897800222,0.19197438663193517,-0.36785973442217607,0.6060161740772858,-0.5988449158435643,0.37256996566536243
0.02961424011709164,0.09193247111055226,0.19643420236907072,-0.36468188031926163,0.6079915900955065,-0.6007584875227654,0.3693813641878874
0.03094675782431283,0.09394744082381765,0.2008817957519936,-0.36205369913165114,0.609609194000515,-0.602320664682295,0.36674727869720974
0.03223264025807101,0.09583821816409625,0.20531697742471638,-0.36031061768952083,0.6106761993389986,-0.6033410165477496,0.3650074740223817
0.03346391391769869,0.09760731845105075,0.20973976948743592,-0.35959198115143737,0.6111190753083096,-0.6037467867777901,0.36430330816696493
0.03464405927224174,0.09926494171814157,0.21415029453398998,-0.35988852652497183,0.6109482523223267,-0.6035483265782879,0.36462569704359515
0.03579599136781712,0.10083095778196637,0.21854880547537314,-0.36097406443224983,0.6102988398506304,-0.6028789091820612,0.3657459114572364
0.03695657443959774,0.10233491104655623,0.22293568203690334,-0.3624095428413804,0.6094329109036596,-0.601997120569137,0.3672197124222251
0.038161686874723995,0.10381613259372058,0.22731143370132478,-0.36366885947883765,0.6086697634181593,-0.6012179944937286,0.3685145897285238
0.03943373344818459,0.10531816434737927,0.23167663098502214,-0.36423481270494174,0.608328968578794,-0.6008568217904954,0.36910695863053244
0.04077971425523124,0.10687998131719606,0.23603178708248168,-0.36371401895012107,0.6086547417646591,-0.601154395960609,0.36859857563992615
0.0421978450938218,0.10852573489684746,0.24037723193356045,-0.3619010567239211,0.6097685191192607,-0.6022303871139589,0.36678132322922924
0.04368040314927075,0.11025179776837657,0.24471294234003738,-0.35885473934436024,0.6116190293551554,-0.6040340510580714,0.36371459160050756
0.04521935809782983,0.11203665136530991,0.24903865497549835,-0.35478685632517587,0.6140554437706517,-0.6064164011213982,0.3596127736962337
0.04680058395391671,0.11384365865347011,0.2533539193496861,-0.35003308524905,0.6168548812475464,-0.6091573981819646,0.35481566897797273
0.048401232466603265,0.11563279082784551,0.25765822085472323,-0.3450104487689373,0.6197582224878264,-0.6120012995235357,0.3497455436177709
0.0499935860628808,0.117368234498512,0.26195109459714516,-0.34009695841797255,0.6225455170221527,-0.6147310668108844,0.34478522823348534
0.0515525346566624,0.11902193559872226,0.26623217262737175,-0.3355533828755653,0.6250772796144948,-0.6172090838476736,0.340198866203905
0.05306125030329136,0.12057372495666711,0.27050118885945884,-0.33148533365340943,0.6273075023818625,-0.6193899710261888,0.3360934911900175
0.0545115611861408,0.12201037508778721,0.2747579643055326,-0.32785199212542804,0.6292705998559766,-0.621307719339457,0.3324278888804161
0.05590272074147861,0.12332837784536392,0.2790024635026621,-0.3244627034808119,0.6310774904372355,-0.623071618005239,0.32900898764273473
0.057223996501878725,0.12452224241737053,0.2832346104655445,-0.3211976128302761,0.6327959867527919,-0.6247485655135357,0.3257154625596885
0.05846075693918844,0.1255913535958639,0.2874543899860211,-0.3179372082403711,0.6344902959385931,-0.6264018286841131,0.32242634042099366
0.059592650637402524,0.1265344925263642,0.291661791979596,-0.3146340417463189,0.6361848079871422,-0.6280554181577771,0.3190935624286371
0.06059516403460846,0.12734600527144072,0.2958567283517515,-0.311343321761531,0.6378511595169821,-0.6296813357828789,0.3157730983855757
0.061442834891036344,0.1280143528123059,0.30003904782898533,-0.30821604996745566,0.639415049483694,-0.6312062046611139,0.31261795891077043
0.06211058855371679,0.12852414683272226,0.304208531008883,-0.3054678861141533,0.6407740477627962,-0.6325291089514206,0.30984660171729234
0.06257479648345715,0.12885962356041894,0.30836495996515534,-0.30333869807074704,0.6418179983283285,-0.6335414018623298,0.3077021017167022
0.06281498972371186,0.1290078635714801,0.3125081538407826,-0.30204466072606384,0.6424503058528533,-0.6341478626980366,0.3064035177212628
0.06281691887139197,0.1289609995936941,0.3166379956328148,-0.30175662857704005,0.6425948608994801,-0.6342734916198691,0.30612402663583244
0.06257854429363117,0.12871911332693026,0.3207544787065622,-0.3024793767837627,0.6422509938457177,-0.6339176523616922,0.30686853463484187
0.062103910275145564,0.12828365347654294,0.3248576122081395,-0.30417653710765424,0.6414320511089856,-0.6330935526956649,0.3086002456552766
0.06140818448638682,0.12766091842296717,0.32894747125233154,-0.3067172510326288,0.6401926282016284,-0.6318550316582021,0.31118667337064976
0.06051425315493174,0.12686193967407464,0.3330241968542059,-0.30990435374224856,0.6386183180728113,-0.6302864140203321,0.3144280071094863
0.05944844424405144,0.1259013735487543,0.33708797672616003,-0.31351118957690477,0.636811300192384,-0.6284885104650266,0.3180947880283671
0.05823600458473902,0.12479610630131593,0.34113902090288495,-0.3173201553994377,0.6348739995693251,-0.6265623509459953,0.32196668154508257
0.05689929648447416,0.12356237785881555,0.34517755298508424,-0.3211540699967003,0.6328939283097751,-0.6245942040737926,0.32586411135717513
0.05545611510922051,0.12221408261573172,0.34920376223965466,-0.3249008296400054,0.6309296279504267,-0.6226416902654149,0.3296734460295514
0.05392091285393077,0.12076074044542054,0.35321777655071857,-0.32851502780814557,0.6290072483789225,-0.6207305505703009,0.33334867868296847
0.05230534716444895,0.1192074594361987,0.3572196635572431,-0.33200654348185776,0.6271241701732978,-0.6188581714642066,0.3368998276664156
0.050618617101939836,0.1175560399885852,0.36120943984323917,-0.33542184925070745,0.6252572224404791,-0.6170016907099846,0.34037406260212216
0.04886775324069533,0.11580661162915896,0.36518710755692946,-0.33882340539186506,0.6233729585044304,-0.6151281175462441,0.3438346311355323
0.04705840993022076,0.11395903844667961,0.36915266110388767,-0.34227103856785246,0.621437579097484,-0.6132041185281318,0.3473421662615682
0.04519647749418828,0.11201357038914074,0.37310609994519944,-0.34580681541803104,0.6194256648559144,-0.6112046177911695,0.3509393214203827
0.043289364916708525,0.10997121821300383,0.3770474306347628,-0.3494461011520581,0.6173259461691399,-0.6091184774045869,0.3546417615852925
0.04134678969309984,0.10783373838120841,0.3809766800909101,-0.3531743094323847,0.6151442608337859,-0.6069514165026936,0.358434685159775
0.03937962016328008,0.10560393021828432,0.3848938862628742,-0.35694888629923954,0.6129035578941888,-0.6047260172357026,0.36227498584448525
0.037398012047261474,0.10328550331602997,0.3887990984251208,-0.3607085861841369,0.610639521713932,-0.6024774081278672,0.366100618777883
0.035409677161887185,0.10088226130341788,0.39269236081464265,-0.3643899933608778,0.6083912400336315,-0.6002440579126841,0.36984740465401894
0.03341934053232137,0.09839649164885673,0.3965737025097122,-0.3679495808979451,0.6061875574998994,-0.5980543638547581,0.3734711888802313
0.03142680660985417,0.09582300202326062,0.4004430417118465,-0.37143377323938126,0.6040018183675621,-0.5958820383848608,0.3770190337849506
0.029433699997979918,0.0931574044980924,0.40430030176743176,-0.37488544912303967,0.6018080715045783,-0.5937014862661371,0.3805344797953758
0.027440968459034706,0.09039221643185572,0.4081453689718885,-0.3784002509301071,0.599544713101849,-0.591452019957833,0.38411442979332683
0.025449274144981618,0.08751852039699985,0.41197810007815494,-0.38211674612980234,0.597118550806792,-0.5890418260527165,0.3878994145007828
0.023459811133935898,0.08452862925100088,0.41579837481403126,-0.38618939443646805,0.5944204337172623,-0.5863634082717021,0.39204598332870255
0.02147852715813109,0.08142330145661877,0.4196061901386515,-0.3907022185396758,0.5913818903996926,-0.5833493538713208,0.3966393418124001
0.01951205658550121,0.07820513369752181,0.4234015649312459,-0.3957347662406734,0.5879320276208161,-0.5799298624788306,0.4017602273637849
0.01757217896186316,0.07488482982117318,0.42718464483857055,-0.40127841533803704,0.5840557517358134,-0.5760901328655023,0.40739989084818845
0.01567575853101136,0.07148183967218227,0.4309556977074839,-0.4072222346660336,0.5798095292075683,-0.5718858328261401,0.4134459525094566
0.01384241134279295,0.06802328321090002,0.4347151142279156,-0.413366539894069,0.5753200706171528,-0.5674418312446858,0.4196959473175276
0.01209035714858813,0.06454115040908362,0.43846335301040956,-0.41946145773887716,0.5707640283676382,-0.5629321418683867,0.42589659900566557
0.010432582201682822,0.06106809510963767,0.44220089345142644,-0.4252601054444311,0.5663323654996051,-0.5585448657465402,0.43179755378324314
0.008875494158940197,0.057632739437191334,0.4459281528734918,-0.43057036786466546,0.56218901150359,-0.5544414213973335,0.4372040529322749
0.007420286880799838,0.054255900276334326,0.4496454458351368,-0.43529072127313645,0.5584362912935826,-0.5507225448643377,0.44201309383086057
0.0060652260888051715,0.050948950102423084,0.4533529449739042,-0.43942082926661713,0.5550979668576432,-0.5474115561306833,0.44622434964010316
0.004805597091405456,0.04770994513877154,0.4570506365827564,-0.4430900146515039,0.5520884386307156,-0.5444240912355204,0.44996889195677353
0.0036368569548047586,0.04453676277711101,0.460738495359008,-0.4464215354336653,0.5493195464197869,-0.5416732580518122,0.4533717350406211
0.002553411707175996,0.04142518166267217,0.46441646625257166,-0.44953927595659904,0.5466964617233109,-0.5390656283139729,0.45655850280340965
0.0015503076155961297,0.03837204578849156,0.46808450810668767,-0.4525274289688644,0.5441529992114773,-0.5365360054660572,0.4596145714819218
0.0006257773984712998,0.035379467864089804,0.47174265688002043,-0.4553849523012222,0.541693401931819,-0.5340885627068275,0.46253887480610956
-0.00022045640911110237,0.03244621395219801,0.4753908950167012,-0.45809241278021423,0.5393379604562178,-0.5317432800429929,0.46531171261128623
-0.0009872853035832554,0.02957211466775671,0.47902922741324994,-0.4606189733612415,0.537117654562552,-0.5295306914489425,0.4679017347162371
-0.0016736340347149764,0.026756395845520305,0.4826576457062796,-0.46292590623403157,0.5350713570514041,-0.5274891057418415,0.4702695945138723
-0.0022808822703308715,0.023991484845937168,0.4862760378940994,-0.46502892981191507,0.5331899157729185,-0.5256095654656232,0.472431151435944
-0.0028111030241881945,0.021272326723615863,0.48988432789881736,-0.4669192357600973,0.5314855839506392,-0.5239042011169428,0.4743773702253014
-0.0032681855008919974,0.018590462250054344,0.49348238710381265,-0.46862133219224866,0.5299401174246514,-0.5223551363000112,0.47613299669242176
-0.003657192196066703,0.015933734487520647,0.4970700299215472,-0.47019964973691497,0.5284977349732453,-0.5209075666081643,0.47776326833044935
-0.003983959274332478,0.013286946699845703,0.5006470271024941,-0.4717556241071806,0.5270668743423156,-0.5194714965973325,0.4793709475105826
-0.004254888061294262,0.010633554325100148,0.5042131233199926,-0.4734180638002909,0.5255282154383073,-0.5179296414485148,0.4810866015124765
-0.004476594466904929,0.007958239848965145,0.5077680811342463,-0.47532724518655733,0.5237484812791341,-0.5161510103514687,0.4830524535227174
-0.0046553334979220675,0.005248861192520793,0.5113117107438032,-0.4775852793580806,0.5216259380197489,-0.5140356780477284,0.48537202579000527
-0.004795163129994452,0.0025017265366737863,0.5148439549970715,-0.4802275241905072,0.5191178543440776,-0.5115417830411834,0.4880811228823581
-0.0048981249283246864,-0.00028165432398509233,0.5183648399291648,-0.4832542478801364,0.5162121671849358,-0.5086576263207376,0.4911799563721918
-0.004964111149929669,-0.00309566945395109,0.5218744605067085,-0.4866434580412641,0.5129165369879556,-0.5053908823986609,0.49464616325028427
-0.0049906613856516326,-0.005928959239989279,0.5253730085870573,-0.4903393540408997,0.5092712964537931,-0.501781328089189,0.49842307658060486
-0.004973852850728411,-0.008765409428922191,0.5288607522834207,-0.4942623234433987,0.5053422391292467,-0.4978937524701127,0.5024298838916758
-0.004909492189083035,-0.011585570256830354,0.5323380181665245,-0.49832101155388875,0.5012109052112512,-0.49380838889960715,0.5065738573925836
-0.004794175390382602,-0.014368240516562332,0.5358051543184829,-0.502424040666118,0.4969641457674458,-0.4896106967416315,0.5107622605660468
-0.004626072443288019,-0.0170919514075964,0.5392625271281549,-0.5064893831619162,0.4926849010884928,-0.4853822230437228,0.51491182792476
-0.004405175417555633,-0.019736138537934503,0.542710483114221,-0.5104501148345334,0.48844550716367785,-0.48119408860849683,0.5189546375987669
-0.004134136484855154,-0.022281938135361088,0.5461493473677672,-0.5142566350985099,0.48430407746664494,-0.4771033893044393,0.5228403482140189
-0.003818071229052357,-0.024712543613599727,0.5495794074814017,-0.517874901908212,0.48030486492557056,-0.47315360025663833,0.526534417931602
-0.003464009409073742,-0.027013204320265473,0.5530009203120761,-0.5212818717931382,0.47648195585756303,-0.4693781831132261,0.5300134687904832
-0.0030807800950633842,-0.0291710722991394,0.5564141130553507,-0.5244603093620632,0.4728641315467383,-0.4658053732766389,0.5332600221533665
-0.002677988231523963,-0.031174942708047246,0.5598191865547578,-0.5273938528015875,0.46947995599626396,-0.4624631918114013,0.5362574858819729
-0.002265636248425456,-0.03301513534044739,0.5632163175793373,-0.5300651263454269,0.4663597310968387,-0.4593813618813479,0.5389882442129224
-0.0018535218666897175,-0.03468349023915023,0.566605661684969,-0.5324560636026139,0.46353495812478773,-0.4565907632292705,0.5414339829219925
-0.0014508806580177066,-0.03617351238454468,0.5699873387348728,-0.5345497387501652,0.4610358711002742,-0.4541210974842596,0.5435775300549435
-0.0010662784686581582,-0.037480623128962345,0.5733614487702006,-0.5363328592084505,0.45888810492566673,-0.45199747535592205,0.5454054029461854
-0.0007075851713887027,-0.03860243198664084,0.5767280454673097,-0.5377983478739897,0.45710900041681196,-0.4502369198296399,0.5469104266552876
-0.0003818730664444533,-0.039538939864572895,0.5800871537741418,-0.5389477011442684,0.4557042880571861,-0.44884495812638153,0.5480941350189112
-9.52297694961041e-05,-0.04029261866357379,0.5834387464632235,-0.5397930684903245,0.45466505075039076,-0.4478127932593985,0.5489688853014896
0.00014817721969791466,-0.040873091981737567,0.5867826871258549,-0.5403943162548371,0.4539220270926268,-0.44707223853919165,0.5495954783357881
0.00034443981263061567,-0.04128636960008855,0.5901188901984941,-0.5407769855765029,0.4534462444821794,-0.4465947681154549,0.5499998802978975
0.0004904359282484151,-0.04153929478286062,0.5934472606750685,-0.5409758294999484,0.45319632554123446,-0.4463396068100135,0.5502174095804754
0.0005838911817214757,-0.04163922475169128,0.5967676913140304,-0.5410290236721482,0.4531258326450422,-0.4462610686748803,0.5502868651160531
0.0006233013718610704,-0.041593303067322895,0.600080068141811,-0.540977292421478,0.4531847138045265,-0.44630990920545033,0.5502496244462679
0.0006080152750774653,-0.04140762348219009,0.6033843060822716,-0.5408585912296194,0.453326121793511,-0.44644001903445535,0.5501442728932854
0.0005375348623538786,-0.041081526689956016,0.6066804259828605,-0.5406640526724789,0.4535608501409861,-0.4466619686142223,0.5499618379131633
0.00041280328836890644,-0.04061752497220697,0.6099684101162126,-0.5404084495405518,0.45387050617506086,-0.4469575750479028,0.5497173795659633
0.00023562946040430523,-0.04001641943764406,0.6132482567011389,-0.5400812119442716,0.4542678252104685,-0.44733932806817583,0.5494001756887877
8.446779939111105e-06,-0.03927706306756709,0.6165199948594391,-0.5396618068728491,0.4547776013414086,-0.4478315867535515,0.5489893782457749
-0.0002657900660904584,-0.03839692267187994,0.6197836997713938,-0.5391231947403669,0.4554322630268171,-0.44846615133300954,0.5484576061973896
-0.0005832450254761343,-0.03737286184613183,0.6230394143262369,-0.53843179178882,0.45627168520316064,-0.44928228745226895,0.5477707376764529
-0.0009391338002260395,-0.03620194119359741,0.6262871870215896,-0.5375538504514737,0.45733516197083635,-0.45031865586502356,0.5468944282673046
-0.0013277625371795442,-0.03488223378800652,0.6295271074837522,-0.5364624265484957,0.45865287662115917,-0.4516045604270276,0.5458011768678653
-0.0017426510885388696,-0.033413444042729674,0.6327591659298265,-0.5351424252775934,0.46023905629721973,-0.45315422736239447,0.5444757496438678
-0.002176621931109992,-0.031797696992756246,0.6359833434024983,-0.5335961822640154,0.4620861758664595,-0.45496024164355753,0.5429204903759063
-0.002621527194551841,-0.03004255916834788,0.639199530797282,-0.5318641641493751,0.4641409161397745,-0.45697018754988084,0.5411764671059196
-0.0030700003151034614,-0.028150993578110364,0.642407693815252,-0.5299435649752371,0.4664017307422741,-0.4591825414049578,0.5392407970200622
-0.0035144609837474516,-0.02612690037988473,0.6456077826145477,-0.5278272922660452,0.468871538700901,-0.461600172717681,0.5371062374264066
-0.003946946917065264,-0.023975941419156085,0.6487997182819717,-0.5255084714819503,0.4715522969714389,-0.4642250106639527,0.5347657590905734
-0.004359403978355713,-0.02170373390670684,0.6519834224124689,-0.522965718286661,0.47446177268137457,-0.4670745243359047,0.5321975878161727
